,rank_test_accuracy,param_criterion,param_n_estimators,param_max_features,param_max_depth,param_min_samples_split,mean_test_accuracy,mean_test_precision,mean_test_recall
348,2659,gini,140,5,2,4,86.72999999999999,87.22,98.86
2532,2668,entropy,80,1,5,3,86.7,86.55000000000001,99.83999999999999
2205,2669,entropy,20,2,3,3,86.7,86.58,99.8
754,2669,gini,160,1,5,5,86.7,86.58,99.8
2411,2669,entropy,180,2,4,5,86.7,86.63,99.72
344,2669,gini,60,5,2,4,86.7,86.96000000000001,99.21
313,2669,gini,160,4,2,4,86.7,86.78,99.49
2243,2669,entropy,60,3,3,3,86.7,86.7,99.61
607,2669,gini,100,2,4,5,86.7,86.68,99.65
735,2669,gini,140,1,5,3,86.7,86.55000000000001,99.83999999999999
2126,2669,entropy,60,5,2,2,86.7,87.38,98.59
2543,2669,entropy,120,1,5,4,86.7,86.55000000000001,99.83999999999999
317,2669,gini,60,4,2,5,86.7,86.75,99.53
310,2669,gini,100,4,2,4,86.7,86.83999999999999,99.41
2530,2669,entropy,40,1,5,3,86.7,86.6,99.76
304,2669,gini,160,4,2,3,86.7,86.7,99.61
721,2669,gini,40,1,5,2,86.7,86.55000000000001,99.83999999999999
2136,2684,entropy,80,5,2,3,86.7,87.72,98.07000000000001
2550,2684,entropy,80,1,5,5,86.7,86.55000000000001,99.83999999999999
299,2684,gini,60,4,2,3,86.7,86.8,99.45
2542,2687,entropy,100,1,5,4,86.67,86.55000000000001,99.8
303,2687,gini,140,4,2,3,86.67,86.86,99.33
343,2687,gini,40,5,2,4,86.67,87.3,98.66
2546,2687,entropy,180,1,5,4,86.67,86.52,99.83999999999999
750,2687,gini,80,1,5,5,86.67,86.55000000000001,99.8
722,2687,gini,60,1,5,2,86.67,86.55000000000001,99.8
734,2693,gini,120,1,5,3,86.67,86.55000000000001,99.8
744,2693,gini,140,1,5,4,86.67,86.55000000000001,99.8
291,2693,gini,80,4,2,2,86.67,86.82,99.37
400,2693,gini,100,2,3,2,86.67,86.55000000000001,99.8
550,2693,gini,40,1,4,3,86.67,86.48,99.92
405,2693,gini,20,2,3,3,86.67,86.55000000000001,99.8
408,2693,gini,80,2,3,3,86.67,86.55000000000001,99.8
312,2693,gini,140,4,2,4,86.67,86.6,99.72
2125,2693,entropy,40,5,2,2,86.67,87.24,98.74000000000001
2553,2693,entropy,140,1,5,5,86.67,86.55000000000001,99.8
2267,2703,entropy,180,3,3,5,86.63,86.59,99.69
413,2703,gini,180,2,3,3,86.63,86.52,99.8
323,2703,gini,180,4,2,5,86.63,86.59,99.69
2539,2703,entropy,40,1,5,4,86.63,86.52,99.8
2536,2703,entropy,160,1,5,3,86.63,86.49,99.83999999999999
743,2703,gini,120,1,5,4,86.63,86.52,99.8
748,2703,gini,40,1,5,5,86.63,86.53999999999999,99.76
428,2703,gini,120,2,3,5,86.63,86.53999999999999,99.76
402,2703,gini,140,2,3,2,86.63,86.52,99.8
725,2703,gini,120,1,5,2,86.63,86.53999999999999,99.76
2208,2703,entropy,80,2,3,3,86.63,86.52,99.8
398,2703,gini,60,2,3,2,86.63,86.52,99.8
322,2703,gini,160,4,2,5,86.63,86.67,99.57000000000001
318,2703,gini,80,4,2,5,86.63,86.77,99.41
294,2703,gini,140,4,2,2,86.63,86.7,99.53
2097,2718,entropy,20,4,2,3,86.63,86.77,99.41
2534,2718,entropy,120,1,5,3,86.63,86.52,99.8
2549,2718,entropy,60,1,5,5,86.63,86.53999999999999,99.76
427,2721,gini,100,2,3,5,86.6,86.49,99.8
2545,2721,entropy,160,1,5,4,86.6,86.46000000000001,99.83999999999999
732,2721,gini,80,1,5,3,86.6,86.49,99.8
2544,2721,entropy,140,1,5,4,86.6,86.46000000000001,99.83999999999999
2214,2721,entropy,20,2,3,4,86.6,86.47,99.83999999999999
399,2721,gini,80,2,3,2,86.6,86.49,99.8
314,2721,gini,180,4,2,4,86.6,86.59,99.65
2535,2721,entropy,140,1,5,3,86.6,86.49,99.8
739,2721,gini,40,1,5,4,86.6,86.49,99.8
429,2721,gini,140,2,3,5,86.6,86.50999999999999,99.76
741,2721,gini,80,1,5,4,86.6,86.47,99.83999999999999
2533,2721,entropy,100,1,5,3,86.6,86.44,99.88
2548,2721,entropy,40,1,5,5,86.6,86.46000000000001,99.83999999999999
746,2721,gini,180,1,5,4,86.6,86.49,99.8
321,2721,gini,140,4,2,5,86.6,86.56,99.69
2525,2721,entropy,120,1,5,2,86.6,86.49,99.8
2524,2721,entropy,100,1,5,2,86.6,86.49,99.8
2523,2721,entropy,80,1,5,2,86.6,86.49,99.8
752,2721,gini,120,1,5,5,86.6,86.49,99.8
2531,2721,entropy,60,1,5,3,86.6,86.46000000000001,99.83999999999999
2538,2721,entropy,20,1,5,4,86.6,86.49,99.8
410,2721,gini,120,2,3,3,86.6,86.49,99.8
396,2721,gini,20,2,3,2,86.6,86.49,99.8
407,2721,gini,60,2,3,3,86.6,86.49,99.8
300,2721,gini,80,4,2,3,86.6,86.53999999999999,99.72
2150,2721,entropy,180,5,2,4,86.6,87.18,98.74000000000001
2159,2721,entropy,180,5,2,5,86.6,87.17,98.74000000000001
420,2721,gini,140,2,3,4,86.6,86.49,99.8
726,2721,gini,140,1,5,2,86.6,86.49,99.8
424,2721,gini,40,2,3,5,86.6,86.49,99.8
306,2751,gini,20,4,2,4,86.6,86.98,99.06
450,2752,gini,20,3,3,4,86.57000000000001,86.66,99.49
308,2752,gini,60,4,2,4,86.57000000000001,86.66,99.49
311,2754,gini,120,4,2,4,86.57000000000001,86.66,99.49
552,2754,gini,80,1,4,3,86.57000000000001,86.44,99.83999999999999
2138,2754,entropy,120,5,2,3,86.57000000000001,86.81,99.25
2151,2754,entropy,20,5,2,5,86.57000000000001,87.27000000000001,98.59
430,2754,gini,160,2,3,5,86.57000000000001,86.46000000000001,99.8
2132,2754,entropy,180,5,2,2,86.57000000000001,86.91,99.1
293,2754,gini,120,4,2,2,86.57000000000001,86.58,99.61
2551,2754,entropy,100,1,5,5,86.57000000000001,86.46000000000001,99.8
409,2754,gini,100,2,3,3,86.57000000000001,86.46000000000001,99.8
2199,2754,entropy,80,2,3,2,86.57000000000001,86.46000000000001,99.8
2522,2754,entropy,60,1,5,2,86.57000000000001,86.46000000000001,99.8
2196,2754,entropy,20,2,3,2,86.57000000000001,86.48,99.76
2145,2754,entropy,80,5,2,4,86.57000000000001,86.76,99.33
2106,2754,entropy,20,4,2,4,86.57000000000001,87.0,98.98
414,2754,gini,20,2,3,4,86.57000000000001,86.48,99.76
315,2754,gini,20,4,2,5,86.57000000000001,86.49,99.76
2554,2754,entropy,160,1,5,5,86.57000000000001,86.46000000000001,99.8
411,2754,gini,140,2,3,3,86.57000000000001,86.46000000000001,99.8
2537,2772,entropy,180,1,5,3,86.53,86.42999999999999,99.8
401,2772,gini,120,2,3,2,86.53,86.42999999999999,99.8
403,2772,gini,160,2,3,2,86.53,86.42999999999999,99.8
2555,2772,entropy,180,1,5,5,86.53,86.38,99.88
2552,2772,entropy,120,1,5,5,86.53,86.42999999999999,99.8
2219,2772,entropy,120,2,3,4,86.53,86.42999999999999,99.8
305,2772,gini,180,4,2,3,86.53,86.6,99.53
547,2779,gini,160,1,4,2,86.53,86.41,99.83999999999999
2527,2779,entropy,160,1,5,2,86.53,86.38,99.88
421,2779,gini,160,2,3,4,86.53,86.42999999999999,99.8
2225,2779,entropy,60,2,3,5,86.53,86.41,99.83999999999999
404,2779,gini,180,2,3,2,86.53,86.42999999999999,99.8
2197,2779,entropy,40,2,3,2,86.53,86.42999999999999,99.8
2528,2779,entropy,180,1,5,2,86.53,86.46000000000001,99.76
2154,2779,entropy,80,5,2,5,86.53,87.03999999999999,98.86
2206,2787,entropy,40,2,3,3,86.5,86.4,99.8
2153,2787,entropy,60,5,2,5,86.5,86.88,99.06
2204,2787,entropy,180,2,3,2,86.5,86.4,99.8
2152,2787,entropy,40,5,2,5,86.5,87.01,98.86
2130,2787,entropy,140,5,2,2,86.5,86.75,99.25
2369,2787,entropy,60,1,4,5,86.5,86.35000000000001,99.88
290,2787,gini,60,4,2,2,86.5,86.52,99.61
2529,2787,entropy,20,1,5,3,86.5,86.45,99.72999999999999
301,2787,gini,100,4,2,3,86.5,86.47,99.69
426,2787,gini,80,2,3,5,86.5,86.45,99.72
724,2787,gini,100,1,5,2,86.5,86.4,99.8
419,2787,gini,120,2,3,4,86.5,86.4,99.8
2229,2787,entropy,140,2,3,5,86.5,86.4,99.8
2222,2787,entropy,180,2,3,4,86.5,86.4,99.8
2217,2787,entropy,80,2,3,4,86.5,86.4,99.8
417,2802,gini,80,2,3,4,86.5,86.4,99.8
570,2802,gini,80,1,4,5,86.5,86.4,99.8
2134,2802,entropy,40,5,2,3,86.5,87.06,98.78
2221,2802,entropy,160,2,3,4,86.5,86.38,99.83999999999999
2200,2802,entropy,100,2,3,2,86.5,86.38,99.83999999999999
2230,2807,entropy,160,2,3,5,86.47,86.37,99.8
551,2807,gini,60,1,4,3,86.47,86.37,99.8
545,2809,gini,120,1,4,2,86.47,86.37,99.8
2541,2809,entropy,80,1,5,4,86.47,86.32,99.88
2547,2809,entropy,20,1,5,5,86.47,86.4,99.76
2207,2809,entropy,60,2,3,3,86.47,86.37,99.8
284,2809,gini,120,3,2,5,86.47,86.4,99.76
2209,2809,entropy,100,2,3,3,86.47,86.4,99.76
296,2809,gini,180,4,2,2,86.47,86.49,99.61
557,2809,gini,180,1,4,3,86.47,86.37,99.8
320,2809,gini,120,4,2,5,86.47,86.47,99.65
342,2809,gini,20,5,2,4,86.47,87.47,98.11
2202,2809,entropy,140,2,3,2,86.47,86.37,99.8
418,2809,gini,100,2,3,4,86.47,86.37,99.8
559,2809,gini,40,1,4,4,86.47,86.35000000000001,99.83999999999999
422,2822,gini,180,2,3,4,86.42999999999999,86.33999999999999,99.8
415,2823,gini,40,2,3,4,86.42999999999999,86.39,99.72
397,2823,gini,40,2,3,2,86.42999999999999,86.37,99.76
425,2823,gini,60,2,3,5,86.42999999999999,86.33999999999999,99.8
2137,2823,entropy,100,5,2,3,86.42999999999999,86.97,98.82
351,2823,gini,20,5,2,5,86.42999999999999,87.45,98.11
261,2823,gini,20,3,2,3,86.42999999999999,86.37,99.76
541,2823,gini,40,1,4,2,86.42999999999999,86.29,99.88
2344,2823,entropy,100,1,4,2,86.42999999999999,86.32,99.83999999999999
2363,2823,entropy,120,1,4,4,86.42999999999999,86.32,99.83999999999999
2089,2823,entropy,40,4,2,2,86.42999999999999,86.46000000000001,99.61
544,2823,gini,100,1,4,2,86.42999999999999,86.33999999999999,99.8
555,2823,gini,140,1,4,3,86.42999999999999,86.29,99.88
2540,2823,entropy,60,1,5,4,86.42999999999999,86.33999999999999,99.8
2368,2823,entropy,40,1,4,5,86.42999999999999,86.27,99.92
416,2837,gini,60,2,3,4,86.4,86.33999999999999,99.76
2226,2837,entropy,80,2,3,5,86.4,86.31,99.8
2231,2837,entropy,180,2,3,5,86.4,86.31,99.8
2212,2837,entropy,160,2,3,3,86.4,86.31,99.8
252,2837,gini,20,3,2,2,86.4,86.33999999999999,99.76
2341,2837,entropy,40,1,4,2,86.4,86.31,99.8
2203,2837,entropy,160,2,3,2,86.4,86.31,99.8
571,2837,gini,100,1,4,5,86.4,86.26,99.88
2346,2837,entropy,140,1,4,2,86.4,86.29,99.83999999999999
568,2837,gini,40,1,4,5,86.4,86.31,99.8
431,2837,gini,180,2,3,5,86.4,86.31,99.8
2351,2837,entropy,60,1,4,3,86.4,86.29,99.83999999999999
273,2837,gini,80,3,2,4,86.4,86.29,99.83999999999999
564,2837,gini,140,1,4,4,86.4,86.31,99.8
565,2837,gini,160,1,4,4,86.4,86.29,99.83999999999999
2098,2837,entropy,40,4,2,3,86.4,86.39,99.69
561,2837,gini,80,1,4,4,86.4,86.31,99.8
543,2837,gini,80,1,4,2,86.4,86.26,99.88
2107,2837,entropy,40,4,2,4,86.4,86.53999999999999,99.45
298,2856,gini,40,4,2,3,86.4,86.33999999999999,99.76
574,2856,gini,160,1,4,5,86.4,86.29,99.83999999999999
553,2856,gini,100,1,4,3,86.4,86.31,99.8
2213,2859,entropy,180,2,3,3,86.37,86.28,99.8
549,2859,gini,20,1,4,3,86.37,86.26,99.83999999999999
554,2859,gini,120,1,4,3,86.37,86.26,99.83999999999999
292,2859,gini,100,4,2,2,86.37,86.58,99.33
2374,2859,entropy,160,1,4,5,86.37,86.28,99.8
2198,2859,entropy,60,2,3,2,86.37,86.38,99.65
302,2859,gini,120,4,2,3,86.37,86.38,99.65
412,2859,gini,160,2,3,3,86.37,86.31,99.76
2218,2859,entropy,100,2,3,4,86.37,86.28,99.8
2119,2859,entropy,100,4,2,5,86.37,86.48,99.49
2114,2859,entropy,180,4,2,4,86.37,86.41,99.61
2224,2859,entropy,40,2,3,5,86.37,86.28,99.8
2227,2859,entropy,100,2,3,5,86.37,86.31,99.76
2228,2859,entropy,120,2,3,5,86.37,86.28,99.8
2365,2859,entropy,160,1,4,4,86.37,86.21,99.92
575,2859,gini,180,1,4,5,86.37,86.26,99.83999999999999
2123,2859,entropy,180,4,2,5,86.37,86.41,99.61
572,2859,gini,120,1,4,5,86.37,86.28,99.8
556,2859,gini,160,1,4,3,86.37,86.26,99.83999999999999
562,2859,gini,100,1,4,4,86.37,86.26,99.83999999999999
563,2859,gini,120,1,4,4,86.37,86.28,99.8
2113,2859,entropy,160,4,2,4,86.37,86.42999999999999,99.57000000000001
2115,2859,entropy,20,4,2,5,86.37,86.72999999999999,99.1
423,2882,gini,20,2,3,5,86.33,86.26,99.8
558,2883,gini,20,1,4,4,86.33,86.21,99.88
2108,2883,entropy,60,4,2,4,86.33,86.3,99.72
2362,2883,entropy,100,1,4,4,86.33,86.25,99.8
2361,2883,entropy,80,1,4,4,86.33,86.22999999999999,99.83999999999999
548,2883,gini,180,1,4,2,86.33,86.22999999999999,99.83999999999999
278,2883,gini,180,3,2,4,86.33,86.25,99.8
2356,2883,entropy,160,1,4,3,86.33,86.25,99.8
263,2883,gini,60,3,2,3,86.33,86.22999999999999,99.83999999999999
2121,2883,entropy,140,4,2,5,86.33,86.33,99.69
2093,2883,entropy,120,4,2,2,86.33,86.3,99.72
2088,2883,entropy,20,4,2,2,86.33,86.98,98.7
288,2883,gini,20,4,2,2,86.33,86.48,99.45
2216,2883,entropy,60,2,3,4,86.33,86.22999999999999,99.83999999999999
270,2883,gini,20,3,2,4,86.33,86.31,99.72999999999999
2117,2883,entropy,60,4,2,5,86.33,86.3,99.72
546,2883,gini,140,1,4,2,86.33,86.26,99.8
2350,2899,entropy,40,1,4,3,86.3,86.17,99.88
2095,2899,entropy,160,4,2,2,86.3,86.37,99.57000000000001
2347,2899,entropy,160,1,4,2,86.3,86.22,99.8
2215,2899,entropy,40,2,3,4,86.3,86.25,99.76
260,2899,gini,180,3,2,2,86.3,86.22,99.8
265,2904,gini,100,3,2,3,86.3,86.22,99.8
542,2904,gini,60,1,4,2,86.3,86.2,99.83999999999999
2092,2904,entropy,100,4,2,2,86.3,86.35000000000001,99.61
2109,2904,entropy,80,4,2,4,86.3,86.3,99.69
2096,2904,entropy,180,4,2,2,86.3,86.32,99.65
2375,2904,entropy,180,1,4,5,86.3,86.2,99.83999999999999
2201,2904,entropy,120,2,3,2,86.3,86.22999999999999,99.8
2359,2904,entropy,40,1,4,4,86.3,86.2,99.83999999999999
2220,2904,entropy,140,2,3,4,86.3,86.22,99.8
2364,2904,entropy,140,1,4,4,86.3,86.22,99.8
2211,2904,entropy,140,2,3,3,86.3,86.22,99.8
2210,2904,entropy,120,2,3,3,86.3,86.25,99.76
2223,2904,entropy,20,2,3,5,86.3,86.28,99.72
2124,2904,entropy,20,5,2,2,86.3,87.4,98.0
253,2918,gini,40,3,2,2,86.27,86.32,99.61
2343,2918,entropy,80,1,4,2,86.27,86.17,99.83999999999999
2357,2918,entropy,180,1,4,3,86.27,86.17,99.83999999999999
2091,2918,entropy,80,4,2,2,86.27,86.37,99.53
2373,2918,entropy,140,1,4,5,86.27,86.2,99.8
254,2918,gini,60,3,2,2,86.27,86.17,99.83999999999999
259,2918,gini,160,3,2,2,86.27,86.2,99.8
540,2918,gini,20,1,4,2,86.27,86.2,99.8
566,2918,gini,180,1,4,4,86.27,86.17,99.83999999999999
2367,2918,entropy,20,1,4,5,86.27,86.17,99.83999999999999
2101,2918,entropy,100,4,2,3,86.27,86.29,99.65
2348,2918,entropy,180,1,4,2,86.27,86.17,99.83999999999999
2103,2918,entropy,140,4,2,3,86.27,86.32,99.61
2116,2918,entropy,40,4,2,5,86.27,86.44,99.41
573,2918,gini,140,1,4,5,86.27,86.17,99.83999999999999
2370,2933,entropy,80,1,4,5,86.27,86.17,99.83999999999999
287,2933,gini,180,3,2,5,86.27,86.2,99.8
2345,2933,entropy,120,1,4,2,86.27,86.17,99.83999999999999
2372,2936,entropy,120,1,4,5,86.22999999999999,86.11999999999999,99.88
560,2936,gini,60,1,4,4,86.22999999999999,86.19,99.76
2102,2936,entropy,120,4,2,3,86.22999999999999,86.31,99.57000000000001
257,2936,gini,120,3,2,2,86.22999999999999,86.17,99.8
266,2940,gini,120,3,2,3,86.22999999999999,86.22,99.72
567,2940,gini,20,1,4,5,86.22999999999999,86.17,99.8
271,2940,gini,40,3,2,4,86.22999999999999,86.14,99.83999999999999
297,2940,gini,20,4,2,3,86.22999999999999,86.47,99.33
272,2940,gini,60,3,2,4,86.22999999999999,86.21,99.72
2110,2940,entropy,100,4,2,4,86.22999999999999,86.26,99.65
2355,2940,entropy,140,1,4,3,86.22999999999999,86.14,99.83999999999999
2090,2940,entropy,60,4,2,2,86.22999999999999,86.29,99.61
2112,2940,entropy,140,4,2,4,86.22999999999999,86.21,99.72
2353,2940,entropy,100,1,4,3,86.22999999999999,86.14,99.83999999999999
2122,2950,entropy,160,4,2,5,86.2,86.16,99.76
2349,2950,entropy,20,1,4,3,86.2,86.11,99.83999999999999
264,2950,gini,80,3,2,3,86.2,86.11,99.83999999999999
267,2950,gini,140,3,2,3,86.2,86.14,99.8
2104,2950,entropy,160,4,2,3,86.2,86.31,99.53
2358,2950,entropy,20,1,4,4,86.2,86.14,99.8
2340,2956,entropy,20,1,4,2,86.2,86.14,99.8
316,2956,gini,40,4,2,5,86.2,86.19,99.72
2354,2956,entropy,120,1,4,3,86.2,86.11,99.83999999999999
569,2956,gini,60,1,4,5,86.2,86.14,99.8
275,2956,gini,120,3,2,4,86.2,86.16,99.76
280,2956,gini,40,3,2,5,86.2,86.14,99.8
2064,2956,entropy,80,3,2,3,86.2,86.18,99.72
268,2963,gini,160,3,2,3,86.17,86.11,99.8
269,2963,gini,180,3,2,3,86.17,86.11,99.8
2352,2963,entropy,80,1,4,3,86.17,86.06,99.88
286,2963,gini,160,3,2,5,86.17,86.11,99.8
2360,2963,entropy,60,1,4,4,86.17,86.08,99.83999999999999
2094,2963,entropy,140,4,2,2,86.17,86.22999999999999,99.61
281,2963,gini,60,3,2,5,86.17,86.13,99.76
2120,2963,entropy,120,4,2,5,86.17,86.28,99.53
2366,2971,entropy,180,1,4,4,86.17,86.11,99.8
2061,2971,entropy,20,3,2,3,86.17,86.06,99.88
2105,2971,entropy,180,4,2,3,86.17,86.2,99.65
2100,2971,entropy,80,4,2,3,86.17,86.28,99.53
2111,2975,entropy,120,4,2,4,86.13,86.15,99.69
258,2975,gini,140,3,2,2,86.13,86.08,99.8
2342,2975,entropy,60,1,4,2,86.13,86.08,99.8
274,2975,gini,100,3,2,4,86.13,86.13,99.72
255,2979,gini,80,3,2,2,86.1,86.03,99.83999999999999
256,2980,gini,100,3,2,2,86.1,86.05000000000001,99.8
277,2980,gini,160,3,2,4,86.1,86.05000000000001,99.8
279,2980,gini,20,3,2,5,86.1,86.03,99.83999999999999
283,2980,gini,100,3,2,5,86.1,86.05000000000001,99.8
2084,2980,entropy,120,3,2,5,86.1,86.02,99.83999999999999
2071,2980,entropy,40,3,2,4,86.1,86.02,99.83999999999999
2118,2980,entropy,80,4,2,5,86.1,86.11999999999999,99.69
2371,2987,entropy,100,1,4,5,86.07000000000001,85.97,99.88
2063,2987,entropy,60,3,2,3,86.07000000000001,86.02,99.8
2055,2987,entropy,80,3,2,2,86.07000000000001,86.02,99.8
2075,2990,entropy,120,3,2,4,86.03,85.99,99.8
2099,2990,entropy,60,4,2,3,86.03,86.04,99.72
262,2990,gini,40,3,2,3,86.03,86.04,99.72
282,2993,gini,80,3,2,5,86.03,85.99,99.8
2070,2994,entropy,20,3,2,4,86.0,85.99,99.76
2052,2994,entropy,20,3,2,2,86.0,86.08,99.61
365,2994,gini,120,1,3,2,86.0,85.89,99.92
285,2994,gini,140,3,2,5,86.0,85.99,99.76
276,2994,gini,140,3,2,4,86.0,85.96000000000001,99.8
2074,2994,entropy,100,3,2,4,86.0,85.96000000000001,99.8
2065,2994,entropy,100,3,2,3,86.0,85.91,99.88
2068,2994,entropy,160,3,2,3,86.0,85.96000000000001,99.8
2190,3002,entropy,80,1,3,5,85.97,85.86,99.92
2081,3002,entropy,60,3,2,5,85.97,85.96000000000001,99.76
384,3002,gini,140,1,3,4,85.97,85.86,99.92
2080,3002,entropy,40,3,2,5,85.97,85.96000000000001,99.76
2079,3002,entropy,20,3,2,5,85.97,85.92999999999999,99.8
377,3002,gini,180,1,3,3,85.97,85.84,99.96000000000001
2077,3002,entropy,160,3,2,4,85.97,85.92999999999999,99.8
2087,3009,entropy,180,3,2,5,85.97,85.92999999999999,99.8
2057,3009,entropy,120,3,2,2,85.97,85.92999999999999,99.8
2082,3011,entropy,80,3,2,5,85.92999999999999,85.95,99.72
2078,3011,entropy,180,3,2,4,85.92999999999999,85.9,99.8
216,3011,gini,20,2,2,2,85.92999999999999,85.88,99.83999999999999
225,3011,gini,20,2,2,3,85.92999999999999,85.86,99.88
2053,3011,entropy,40,3,2,2,85.92999999999999,85.98,99.69
2085,3016,entropy,140,3,2,5,85.9,85.87,99.8
364,3016,gini,100,1,3,2,85.9,85.83,99.88
2083,3016,entropy,100,3,2,5,85.9,85.87,99.8
2059,3016,entropy,160,3,2,2,85.9,85.85000000000001,99.83999999999999
2062,3016,entropy,40,3,2,3,85.9,85.95,99.69
360,3016,gini,20,1,3,2,85.9,85.85000000000001,99.83999999999999
2175,3016,entropy,140,1,3,3,85.9,85.8,99.92
2056,3016,entropy,100,3,2,2,85.9,85.87,99.8
2069,3016,entropy,180,3,2,3,85.9,85.87,99.8
2067,3016,entropy,140,3,2,3,85.9,85.87,99.8
2073,3016,entropy,80,3,2,4,85.9,85.9,99.76
393,3027,gini,140,1,3,5,85.87,85.8,99.88
382,3027,gini,100,1,3,4,85.87,85.77,99.92
244,3027,gini,40,2,2,5,85.87,85.82,99.83999999999999
362,3030,gini,60,1,3,2,85.87,85.77,99.92
240,3030,gini,140,2,2,4,85.87,85.8,99.88
238,3030,gini,100,2,2,4,85.87,85.85000000000001,99.8
2172,3030,entropy,80,1,3,3,85.87,85.77,99.92
394,3030,gini,160,1,3,5,85.87,85.77,99.92
2058,3030,entropy,140,3,2,2,85.87,85.84,99.8
223,3030,gini,160,2,2,2,85.87,85.8,99.88
2060,3030,entropy,180,3,2,2,85.87,85.92,99.69
2188,3030,entropy,40,1,3,5,85.87,85.77,99.92
388,3039,gini,40,1,3,5,85.83,85.72,99.96000000000001
2066,3039,entropy,120,3,2,3,85.83,85.82,99.8
2086,3039,entropy,160,3,2,5,85.83,85.82,99.8
381,3039,gini,80,1,3,4,85.83,85.74000000000001,99.92
361,3043,gini,40,1,3,2,85.83,85.77,99.88
372,3043,gini,80,1,3,3,85.83,85.77,99.88
395,3045,gini,180,1,3,5,85.8,85.74000000000001,99.88
2076,3045,entropy,140,3,2,4,85.8,85.79,99.8
366,3045,gini,140,1,3,2,85.8,85.74000000000001,99.88
391,3045,gini,100,1,3,5,85.8,85.76,99.83999999999999
368,3045,gini,180,1,3,2,85.8,85.71,99.92
390,3045,gini,80,1,3,5,85.8,85.74000000000001,99.88
232,3045,gini,160,2,2,3,85.8,85.76,99.83999999999999
243,3045,gini,20,2,2,5,85.8,85.72,99.92
370,3045,gini,40,1,3,3,85.8,85.74000000000001,99.88
239,3045,gini,120,2,2,4,85.8,85.76,99.83999999999999
2169,3045,entropy,20,1,3,3,85.8,85.76,99.83999999999999
386,3045,gini,180,1,3,4,85.8,85.74000000000001,99.88
245,3057,gini,60,2,2,5,85.8,85.69,99.96000000000001
2054,3058,entropy,60,3,2,2,85.77,85.76,99.8
374,3058,gini,120,1,3,3,85.77,85.71,99.88
224,3058,gini,180,2,2,2,85.77,85.72999999999999,99.83999999999999
235,3058,gini,40,2,2,4,85.77,85.71,99.88
2195,3058,entropy,180,1,3,5,85.77,85.71,99.88
383,3063,gini,120,1,3,4,85.77,85.72999999999999,99.83999999999999
2173,3063,entropy,100,1,3,3,85.77,85.66,99.96000000000001
250,3063,gini,160,2,2,5,85.77,85.72999999999999,99.83999999999999
375,3063,gini,140,1,3,3,85.77,85.69,99.92
227,3063,gini,60,2,2,3,85.77,85.74000000000001,99.83999999999999
380,3063,gini,60,1,3,4,85.77,85.69,99.92
2180,3069,entropy,60,1,3,4,85.72999999999999,85.63,99.96000000000001
2187,3069,entropy,20,1,3,5,85.72999999999999,85.68,99.88
2184,3069,entropy,140,1,3,4,85.72999999999999,85.63,99.96000000000001
389,3069,gini,60,1,3,5,85.72999999999999,85.66,99.92
222,3069,gini,140,2,2,2,85.72999999999999,85.68,99.88
363,3074,gini,80,1,3,2,85.72999999999999,85.66,99.92
2032,3074,entropy,160,2,2,3,85.72999999999999,85.68,99.88
2016,3074,entropy,20,2,2,2,85.72999999999999,85.7,99.83999999999999
371,3074,gini,60,1,3,3,85.72999999999999,85.66,99.92
229,3074,gini,100,2,2,3,85.72999999999999,85.7,99.83999999999999
233,3074,gini,180,2,2,3,85.72999999999999,85.68,99.88
237,3074,gini,80,2,2,4,85.72999999999999,85.68,99.88
2072,3074,entropy,60,3,2,4,85.72999999999999,85.78,99.72
369,3082,gini,20,1,3,3,85.7,85.65,99.88
387,3082,gini,20,1,3,5,85.7,85.6,99.96000000000001
236,3082,gini,60,2,2,4,85.7,85.65,99.88
2017,3082,entropy,40,2,2,2,85.7,85.65,99.88
246,3082,gini,80,2,2,5,85.7,85.65,99.88
249,3082,gini,140,2,2,5,85.7,85.65,99.88
251,3082,gini,180,2,2,5,85.7,85.65,99.88
2026,3082,entropy,40,2,2,3,85.7,85.68,99.83999999999999
2031,3082,entropy,140,2,2,3,85.7,85.65,99.88
2164,3082,entropy,100,1,3,2,85.7,85.6,99.96000000000001
2027,3082,entropy,60,2,2,3,85.7,85.65,99.88
2178,3082,entropy,20,1,3,4,85.7,85.61,99.96000000000001
248,3094,gini,120,2,2,5,85.67,85.61999999999999,99.88
392,3094,gini,120,1,3,5,85.67,85.6,99.92
367,3094,gini,160,1,3,2,85.67,85.6,99.92
2044,3094,entropy,40,2,2,5,85.67,85.65,99.83999999999999
376,3094,gini,160,1,3,3,85.67,85.6,99.92
231,3094,gini,140,2,2,3,85.67,85.61999999999999,99.88
228,3094,gini,80,2,2,3,85.67,85.61999999999999,99.88
2019,3094,entropy,80,2,2,2,85.67,85.61999999999999,99.88
226,3094,gini,40,2,2,3,85.67,85.65,99.83999999999999
385,3094,gini,160,1,3,4,85.67,85.6,99.92
2167,3094,entropy,160,1,3,2,85.67,85.58,99.96000000000001
218,3094,gini,60,2,2,2,85.67,85.65,99.83999999999999
217,3094,gini,40,2,2,2,85.67,85.6,99.92
221,3107,gini,120,2,2,2,85.63,85.6,99.88
373,3107,gini,100,1,3,3,85.63,85.59,99.88
2194,3107,entropy,160,1,3,5,85.63,85.55,99.96000000000001
2191,3107,entropy,100,1,3,5,85.63,85.57000000000001,99.92
